,name,brain_neurons,left,right,sink,preliminary_LN,partially_differentiated,motor,unsplittable,class1,all_class1,n_class1,class2,all_class2,n_class2,merge_class,paper_clustered_neurons,center,ipsilateral_axon,contralateral_axon,bilateral_axon,incomplete,MBON_special-cases,accessory_neurons,duplicated_neurons,developmental_defect,missing_axon,missing_dendrite,duplicated_neurons_to_delete,brain_and_inputs,very_incomplete,axon_lat,outputs,inputs,a1_ascending,sensory,a1_sensory,reconstruction_incomplete,io,sensories,PNs,LHNs,MBINs,KCs,MB-FBNs,CNs,dSEZs,dVNCs,RGNs,pre-dVNCs,ascendings,MBONs,pre-dSEZs,FFNs,PNs-somato,LNs,simple_group,all_simple_groups,n_simple_groups,color,hemisphere,pair,pair_id,lineage,axon_output,axon_input,dendrite_output,dendrite_input,considered,selected,selected_lcc,sum_walk_sort,predicted_pair,predicted_pair_id,has_valid_predicted_pair,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,has_embedding,dc_level_1_n_components=10_min_split=32,dc_level_2_n_components=10_min_split=32,dc_level_3_n_components=10_min_split=32,dc_level_4_n_components=10_min_split=32,dc_level_5_n_components=10_min_split=32,dc_level_6_n_components=10_min_split=32,dc_level_7_n_components=10_min_split=32,dc_level_8_n_components=10_min_split=32,dc_level_0_n_components=10_min_split=32,sum_signal_flow,sum_signal_flow_asc,sum_rank_signal_flow,_inds
5678582,CPa 2 left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,L,17658943,149,CPa_l,173.0,12.0,0.0,36.0,True,True,True,0.5,17658943.0,149.0,True,-0.0026048798417763,0.022787462743745,0.0166958542922822,-0.0228238420682047,-0.0310948229511187,0.0287542274953901,0.007093255804695,-0.012517462573951,-8.244728428971586e-05,0.0029376022610088,0.0065867500856731,-0.0116725052212222,-0.0013008793487691,-0.0267641942719294,-0.0370971664192033,-0.0004442889951247,True,1.0,3.0,7.0,15.0,32.0,65.0,118.0,192.0,0.0,0.6389655984161138,-0.6389655984161138,726.0,1431
5679304,ASB TODO left from mPN 6,True,True,False,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,FFNs,['FFNs'],1,#FF9CFF,L,8689148,150,CPa_l,219.0,24.0,0.0,92.0,True,True,True,0.5,8689148.0,150.0,True,-0.0140933072039801,0.0310060391510863,0.0133947206993843,-0.0449527104600843,-0.0732374860535983,0.0347491160749275,-0.022812081086373,-0.0454935821471168,-0.0270881560792649,0.0137636173681634,0.0049826459323603,-0.0274431448909682,-0.0306786555650861,-0.0142325715565574,-0.0399640440483332,0.0301913985679254,True,2.0,6.0,14.0,29.0,59.0,108.0,176.0,246.0,0.0,0.0506963361999394,-0.0506963361999394,1331.0,1432
5680013,CPf descending 1 left,True,True,False,False,False,False,False,False,dVNC,['dVNC'],1,,[],0,dVNC,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,dVNCs,['dVNCs'],1,#A52A2A,L,17658978,151,CPf_l,189.0,30.0,3.0,152.0,True,True,True,1.0,17658978.0,151.0,True,-0.0022599078952184,0.0237220309411323,-0.0098724430245563,-0.0143536233060049,-0.0506609467958896,-0.0435418789712845,-0.0782047909101662,0.0205005569904199,-0.0276475413164701,0.0156255141002018,0.0219241544299566,-0.0188873249057652,0.0270628151393643,0.0013098167463973,-0.012703458987448,0.1508518110066173,True,1.0,3.0,7.0,16.0,33.0,68.0,122.0,122.0,0.0,-1.1012712428218112,1.1012712428218112,2649.0,1434
5681132,DE: CPe 1_left,True,True,False,False,False,False,False,False,FBN,['FBN'],1,,[],0,FBN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,MB-FBNs,['MB-FBNs' 'pre-dVNCs'],2,#C144BC,L,7574701,152,CPe_l,282.0,136.0,0.0,140.0,True,True,True,0.8,7574701.0,152.0,True,-0.0030251707184562,0.0197455159316789,-0.0182187886939633,0.0854237794785598,-0.1053452631542002,-0.0849271951166372,0.0869113293376679,0.0401367742447143,0.1109103508893427,-0.1043323730642672,-0.0230460040781121,0.004774081311229,-0.1322758308164965,-0.0538020717413603,-0.0359973089874596,-0.1396828378286865,True,1.0,3.0,8.0,17.0,35.0,71.0,128.0,200.0,0.0,-1.5285477763635744,1.5285477763635744,2849.0,1460
5684940,CPf descending 2 left,True,True,False,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,dSEZs,['dSEZs'],1,#D88052,L,7982324,153,CPf_l,95.0,10.0,0.0,52.0,True,True,True,1.0,7982324.0,153.0,True,-0.0011363910561279,0.0122212255525885,-0.0052774449259624,-0.0098358317219349,-0.0264617566522829,-0.0246568315245418,-0.0426043186490067,0.0129958222472997,-0.0123601228266774,0.0033062380316617,0.0071499113101999,-0.006125994670538,0.0158691332406543,-0.0005126521067359,-0.0072596693656249,0.0671934127903653,True,1.0,3.0,7.0,16.0,33.0,68.0,121.0,196.0,0.0,-0.7449448474585656,0.7449448474585656,2292.0,1466
5688091,MBE - Input of Hugin RG Candidates left 1 - paired with #5038920,True,True,False,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,dSEZs,['dSEZs' 'pre-dSEZs'],2,#D88052,L,5038920,154,CPe_l,108.0,14.0,0.0,54.0,True,True,True,0.875,5038920.0,154.0,True,-0.0015050804723832,0.0240349951094491,-0.0086262591179779,-0.0279758217199314,-0.0129888138855176,-0.0208346774676699,-0.0191815929502567,0.0174021002500685,0.0127179170940202,-0.0076661675767905,0.0268781735865714,-0.024819872841309,0.0026831979425216,0.0014886422891293,-0.0003867865878098,0.0290185848986072,True,1.0,3.0,7.0,15.0,32.0,65.0,117.0,189.0,0.0,-0.4300764412966869,0.4300764412966869,1926.0,1465
5689639,CM13 tall ipsilateral left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,L,5855343,155,CM13_lat_l,41.0,4.0,0.0,61.0,True,True,True,0.75,5855343.0,155.0,True,-0.0008360656835161,0.0089038438879158,-0.0012228121305527,0.0025461778342897,-0.0205728194250061,0.0055481565300528,0.0014178141255666,-0.0216167723981092,-0.0099219361415752,-0.0032830031312344,0.0058783712492672,-0.0016455520322797,-0.0024097108738354,-0.0037108029622612,-0.001343846243822,0.0004247232776913,True,1.0,3.0,7.0,15.0,32.0,65.0,118.0,192.0,0.0,-0.7717269985975306,0.7717269985975306,2331.0,1464
5690425,CPf descending ipsilateral left,True,True,False,False,False,False,False,False,dVNC,['dVNC'],1,,[],0,dVNC,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,dVNCs,['dVNCs'],1,#A52A2A,L,19010160,156,CPf_l,398.0,32.0,6.0,144.0,True,True,True,1.0,19010160.0,156.0,True,-0.001359040884288,0.021972234050646,-0.0025486564439854,-0.0295544328045149,-0.0606472342082098,-0.0297592606801898,-0.0717462897399275,-0.0079668994654212,-0.0299539833714875,-0.001309149057698,0.001643744190258,0.0025600042017437,0.015837405133825,0.0200140905760697,0.0063250694402612,0.0411340725617272,True,1.0,3.0,7.0,16.0,33.0,68.0,122.0,122.0,0.0,-0.8282076801097071,0.8282076801097071,2396.0,1484
5691934,telephone-1L,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,PNs-somato,['pre-dVNCs' 'pre-dSEZs' 'PNs-somato'],3,#21CEF7,L,3862443,157,CPf_l,287.0,64.0,38.0,215.0,True,True,True,0.6,3862443.0,157.0,True,-0.0021845653598135,0.0308999262512729,-0.0024787897487848,-0.070627457563921,-0.1106850141636374,-0.0586771704604217,-0.1861810610306611,0.1504093855940043,-0.0684566752426775,-0.0351133785939365,-0.0340367075501863,0.0389585541756887,-0.0206998555536555,-0.0092736867005501,0.0133356519417202,0.0069270041121525,True,1.0,3.0,7.0,16.0,34.0,69.0,123.0,123.0,0.0,0.0022746031408322,-0.0022746031408322,1397.0,1469
5704424,UNK basal left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,L,3166745,158,unk,143.0,66.0,0.0,54.0,True,True,True,0.4,3166745.0,158.0,True,-0.0010852598934221,0.0072144752113543,0.0019388243813576,-0.0246626254092232,-0.0340566695648087,-0.0195672666001114,-0.0725828561630052,0.0882848379701771,-0.0212136585899584,-0.0262480105079913,-0.0417221043117678,0.0526400999705277,-0.0033711502986437,0.0102091376886658,0.0459338257817246,-0.1023528885275581,True,1.0,4.0,10.0,22.0,46.0,90.0,90.0,90.0,0.0,1.157027360205146,-1.157027360205146,366.0,1478
5708994,BLAvm potential PN left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,L,17654617,159,unk,231.0,16.0,0.0,99.0,True,True,True,0.25,17654617.0,159.0,True,-0.0033580372764753,0.0196182764718152,0.0114182766052664,-0.0351017120739797,-0.0325603380481171,0.0056710340984924,-0.0289806899839405,0.0475797833511998,-0.0025816279647126,-0.0086241766049321,0.0137257794197312,-0.0243012150018653,-0.0200942593986907,-0.0152060252809857,-0.0247382206628549,0.0075056164782871,True,1.0,3.0,7.0,15.0,32.0,65.0,117.0,189.0,0.0,0.6917322752672149,-0.6917322752672149,678.0,1476
5744058,neuron 5744058 left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,PNs-somato,['pre-dVNCs' 'pre-dSEZs' 'PNs-somato'],3,#21CEF7,L,4128002,160,BLP34_l,263.0,20.0,10.0,80.0,True,True,True,0.5,4128002.0,160.0,True,-0.0239664936241775,0.0340392673608047,-0.0044822372338716,-0.0462528743914208,-0.0179993449243769,0.0017759963597871,-0.0271272587939229,0.0821168961899097,-0.0062682623889967,-0.089209137367298,0.0788381281915653,-0.0688874398253557,-0.0658162092806942,0.0133605554379915,0.0403336680300506,-0.00088718377389,True,2.0,6.0,14.0,30.0,62.0,113.0,181.0,181.0,0.0,0.2912292635670319,-0.2912292635670319,1048.0,1485
5744502,PVC_left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,L,1805406,161,BLP34_l,151.0,6.0,0.0,45.0,True,True,True,0.4285714285714286,1805406.0,161.0,True,-0.0007311071441462,0.0037460706134732,0.0002896646928337,-0.0151890612151626,-0.022550468441838,-0.014284978391739,-0.0515859718933693,0.0614650953197944,-0.017769924329756,-0.020799345336907,-0.0208424415667179,0.0297091589388247,-0.0098880582360987,0.0064196737363432,0.0293996411646651,-0.0610711534745866,True,1.0,4.0,10.0,22.0,45.0,87.0,150.0,150.0,0.0,1.1223541138756503,-1.1223541138756503,380.0,1475
5745110,BLP34 bilateral 2 left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,L,4127926,162,BLP34_l,199.0,32.0,0.0,109.0,True,True,True,0.875,4127926.0,162.0,True,-0.0026408186651972,0.0297982351914874,-0.010328094098002,-0.0409381883405019,-0.0651004880694922,-0.0501265751275274,-0.1277210141361645,0.0832352498746515,-0.0377829600270403,-0.0060125797380562,-0.0031787617243949,0.0034065695081554,-0.0024642460889118,-0.0070925863142681,-0.0078636571382621,0.0541910287900742,True,1.0,3.0,7.0,16.0,33.0,67.0,67.0,67.0,0.0,-0.2570220685559358,0.2570220685559358,1700.0,1468
5745929,BR ; Left posterior contralateral,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,L,16617920,163,BLP12_l,290.0,27.0,2.0,88.0,True,True,True,0.8181818181818181,16617920.0,163.0,True,-0.0041788164969498,0.0314824398976749,-0.013027390121963,0.0155782814052819,-0.0813194974558639,-0.0378976748988808,-0.0572522894261556,0.0385633423916937,-0.0187099033565227,0.005126900078049,0.0326782718182624,-0.0328779216228779,0.0109573305890204,-0.019092825958329,-0.0144215218493428,0.0892778067227744,True,1.0,3.0,7.0,15.0,31.0,64.0,116.0,188.0,0.0,-0.3480323654490824,0.3480323654490824,1815.0,1472
5747036,BLP34 descending 1 left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,L,20443544,164,BLP34_l,90.0,6.0,7.0,110.0,True,True,True,0.625,20443544.0,164.0,True,-0.0043364545084129,0.0254961474307486,-0.0037690944366458,-0.0184881539588353,-0.0372228529335644,-0.0095659608861044,-0.0236699173503445,-0.0048824014828688,-0.0175714047659143,-0.0290282473258725,0.0488274138717699,-0.0412728272812934,0.0077472660302455,-0.0168995087123558,-0.0131162475931047,0.054814092316928,True,1.0,3.0,7.0,15.0,32.0,65.0,118.0,192.0,0.0,-0.7660828214779171,0.7660828214779171,2325.0,1486
5750884,Tel-like 5 left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,PNs-somato,['pre-dSEZs' 'PNs-somato'],2,#21CEF7,L,20443420,165,BLP34_l,237.0,21.0,2.0,170.0,True,True,True,0.5384615384615384,20443420.0,165.0,True,-0.0010567298165345,0.0160406383254598,-0.001657826072758,-0.0501146859010723,-0.0659789070723813,-0.0302190616582996,-0.1139800347663758,0.114690920873886,-0.0435398299046094,-0.0234325290255168,-0.046524956156742,0.0507919648264441,-0.02457214035477,0.0011533265513864,0.0207316916225256,-0.07368799825663,True,1.0,4.0,10.0,22.0,46.0,89.0,89.0,89.0,0.0,0.5465288953047199,-0.5465288953047199,808.0,1483
5754346,telegoro-1L,True,True,False,False,False,False,False,False,dVNC,['dVNC'],1,,[],0,dVNC,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,dVNCs,['dVNCs' 'pre-dVNCs'],2,#A52A2A,L,3764792,166,BLVp2_l,181.0,21.0,0.0,147.0,True,True,True,1.0,3764792.0,166.0,True,-0.0020055951746564,0.0281956774935082,-0.0125883845902089,-0.028390109589605,-0.0588735006564207,-0.0558683188240543,-0.0899091030604946,-0.0122594404325848,-0.0333273995084224,0.0033017952854333,0.015083162449306,-0.0066860489452033,0.0338234821537844,0.0291898337317487,0.0126564058235734,0.1024772811986495,True,1.0,3.0,7.0,16.0,33.0,68.0,122.0,122.0,0.0,-0.9428267085449497,0.9428267085449497,2515.0,1481
5755261,BLP34 lateral left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,PNs-somato,['PNs-somato'],1,#21CEF7,L,2846555,167,BLP34_l,162.0,9.0,3.0,79.0,True,True,True,0.5,2846555.0,167.0,True,-0.0016488240012413,0.0087219857981066,0.00046937118863,-0.0230087433195279,-0.0307907904220973,-0.0165601092879582,-0.065035978556277,0.0785417349703162,-0.0188731321608759,-0.0260923066392493,-0.0130989310249644,0.023692001176325,-0.0134039229396189,0.0046820510110178,0.0311806636054715,-0.0583337544313222,True,1.0,4.0,10.0,22.0,46.0,90.0,90.0,90.0,0.0,0.7563297779818302,-0.7563297779818302,612.0,1480
5760480,BLP34 descending 5 left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,L,4127096,168,BLP34_l,132.0,16.0,0.0,75.0,True,True,True,1.0,4127096.0,168.0,True,-0.0019771912030388,0.014530957394043,-0.0034988633175948,-0.0021457113127407,-0.0326641086614532,-0.0119850980648409,-0.0115478661565542,-0.032753130795113,-0.0125424796663195,-0.0226393848054861,0.019922299892483,-0.0134153347573744,0.0356744911553882,-0.0063196503708909,-0.0078571020959195,0.0192047073097929,True,1.0,3.0,8.0,18.0,37.0,75.0,134.0,134.0,0.0,-0.9972309196966318,0.9972309196966318,2565.0,1408
5762666,n_down pOLP&PVL09-2 left,True,True,False,False,False,False,False,False,LHN,['LHN'],1,,[],0,LHN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,LHNs,['LHNs' 'pre-dSEZs' 'PNs-somato'],3,#D4E29E,L,17777259,169,BLVp1_l,474.0,45.0,0.0,192.0,True,True,True,0.4,17777259.0,169.0,True,0.0006525580476202,0.0171811063754847,0.0037112090642359,-0.0591647878078652,-0.0913316768292393,-0.0341197573259961,-0.1651985503177313,0.1738013043671185,-0.0684078247011581,-0.0393723356239532,-0.085323119701359,0.1004707360041215,-0.020976550740934,-0.0016923902198723,0.0438019411860002,-0.1563942362207259,True,1.0,3.0,7.0,16.0,34.0,69.0,124.0,124.0,0.0,0.6732277411850615,-0.6732277411850615,691.0,1328
5763407,BLVp12 descending-like left,True,True,False,False,False,False,False,False,dVNC,['dVNC'],1,,[],0,dVNC,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,ipsi,True,False,False,False,False,True,output,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,dVNCs,['dVNCs'],1,#A52A2A,L,10945111,170,BLVp2_l,24.0,2.0,0.0,62.0,True,True,True,1.0,10945111.0,170.0,True,-0.0008865224477264,0.0114709405286588,-0.0036643931223207,-0.015985219342466,-0.0283798166224391,-0.0214166911368956,-0.0469610104082605,0.0152071074466114,-0.0123303323261945,0.0005765997712828,0.0079040594367157,-0.0091044927906558,0.0110618352434999,-0.0006154017015222,-0.00941763471687,0.0616587497414894,True,1.0,3.0,7.0,16.0,33.0,68.0,121.0,196.0,0.0,-1.0137362633210387,1.0137362633210387,2577.0,1306
5764924,Telegoro-like 2 L,True,True,False,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,dSEZs,['dSEZs'],1,#D88052,L,10947427,171,BLVp1_l,297.0,14.0,0.0,99.0,True,True,True,1.0,10947427.0,171.0,True,-0.0007696237376776,0.0130052058689804,-0.0045490198833066,-0.0158424351577878,-0.0353551832867726,-0.025698932647366,-0.0515201239687688,0.0180717799664958,-0.0138419676468321,-0.0020598242367677,0.0052554903985685,-0.0049993347339297,0.0065955789715638,0.0045171235269102,-0.0044695309607529,0.0580007646801316,True,1.0,3.0,7.0,16.0,33.0,68.0,121.0,196.0,0.0,-0.9378416913067792,0.9378416913067792,2506.0,1305
5767836,BLP hook local left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,L,20443505,172,unk,95.0,6.0,7.0,33.0,True,True,True,0.4285714285714286,20443505.0,172.0,True,-0.0005412698161754,0.0032728307414052,0.0003872546848487,-0.0130487885134943,-0.0190413648278996,-0.0117006806686765,-0.040986414607788,0.0492873780881969,-0.0141291701664014,-0.0160536367076249,-0.0180029273950867,0.024787861181757,-0.0074746829449116,0.0058204627032351,0.0236206183492326,-0.0494168308255236,True,1.0,4.0,10.0,22.0,45.0,87.0,149.0,220.0,0.0,0.9590612175945143,-0.9590612175945143,462.0,1304
5769582,LH-LN2_left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,PNs-somato,['pre-dVNCs' 'pre-dSEZs' 'PNs-somato'],3,#21CEF7,L,9753418,173,BLP34_l,220.0,34.0,0.0,174.0,True,True,True,0.6,9753418.0,173.0,True,-0.004664539375968,0.0461169002489961,-0.003109938577141,-0.0343276109148331,-0.112018466061195,-0.0220184937481134,-0.1126971540151557,-0.0004028081097553,-0.0442475316657435,-0.0151396454602338,0.0393263590649942,-0.0405655483277111,0.0310065299295479,-0.0382659100195408,-0.0475574142171782,0.1333780358860125,True,1.0,3.0,7.0,15.0,31.0,64.0,115.0,186.0,0.0,-0.4162239903400169,0.4162239903400169,1910.0,1302
5865628,DALv1 contralateral 3 left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,L,10287315,174,DALv1_l,165.0,5.0,0.0,47.0,True,True,True,0.6666666666666667,10287315.0,174.0,True,0.0001575148361418,0.0011227280341017,-0.0004207292322378,0.0004692599622281,-0.0067108837749021,-0.007656017963892,-0.0070403950883439,0.0057941534095662,-0.000399476386821,-0.0010415625708106,0.0014333979184627,-0.0002595011355887,-0.0025940907283536,0.0010686360510155,0.007030003768608,0.0043472999618556,True,1.0,3.0,8.0,17.0,36.0,73.0,130.0,202.0,0.0,0.5087402701590508,-0.5087402701590508,838.0,1325
5870071,DALv23 L LAL #2 counterpart left,True,True,False,False,False,False,False,False,FBN,['CX' 'FBN'],2,,[],0,FBN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,MB-FBNs,['MB-FBNs' 'pre-dVNCs' 'pre-dSEZs'],3,#C144BC,L,4144377,175,DALv23_l,292.0,38.0,0.0,120.0,True,True,True,0.7777777777777778,4144377.0,175.0,True,-0.0007387751299026,0.0171146139551183,-0.0157348507946553,0.0763993073799398,-0.09765650391483,-0.0780666289842711,0.0878183505172093,0.0355413973544774,0.1032907293686399,-0.1095971932740059,-0.0198695630217749,0.003595408014404,-0.1296457544160851,-0.0539715401233392,-0.0347510540085698,-0.1391922056256897,True,1.0,3.0,8.0,17.0,35.0,71.0,128.0,200.0,0.0,-0.9827276812729604,0.9827276812729604,2552.0,1324
5874480,Bridge V_left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,L,17058350,176,DPLc_post_lat_l,170.0,69.0,0.0,84.0,True,True,True,0.5,17058350.0,176.0,True,-0.0245800965221834,0.1321638948143298,-0.0568144504088416,-0.0836227447497583,0.0723371288529431,0.0188557481632288,0.0934035991922753,0.0782274711577847,0.0106181370464685,-0.0557235566799053,-0.003767032475663,0.0210103520659786,-0.0553212204944792,0.0958727163448802,0.0638319363430942,0.0552954945235344,True,2.0,6.0,14.0,30.0,61.0,111.0,111.0,111.0,0.0,-0.3938020031707484,0.3938020031707484,1882.0,1323
5902352,CM4 horseshoe left,True,True,False,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,pre-dVNCs,['pre-dVNCs' 'pre-dSEZs'],2,#E0B1AD,L,5936935,177,CM4-dm_l,108.0,10.0,31.0,91.0,True,True,True,0.8181818181818181,5936935.0,177.0,True,-0.0017905122144623,0.016398559627536,-0.009710422287144,0.0040264507272216,-0.0423076167967628,-0.0273323139107916,-0.0129341008990555,-0.0687452379060551,-0.0156880422973685,-0.0075548043334098,0.0135711500874909,0.0078043877919826,0.0348058658240495,0.0543728568881141,0.0494399774834287,0.0045193889494413,True,1.0,3.0,8.0,17.0,36.0,74.0,132.0,132.0,0.0,-0.5511090854112648,0.5511090854112648,2066.0,1319
5937084,KC65;_42a left,True,True,False,False,False,False,False,False,KC,['KC'],1,1claw,['KC_subclass_1claw'],1,KC-1claw,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,KCs,['KCs'],1,#E55560,L,8850802,178,MBNB C ,529.0,266.0,39.0,56.0,True,True,True,0.4444444444444444,8850802.0,178.0,True,-0.3890731445682915,-0.0986565200410965,0.0162165379011596,-0.0415689009634771,-0.0148914322440833,-0.0574376672110949,0.0274024796787087,-0.0075629525830656,-0.0363235418414262,-0.0036812845327148,-0.1455113913630296,-0.1485442848419265,-0.0002192888263206,0.0155259016093419,-0.0095230384972657,0.0046147360074304,True,2.0,5.0,11.0,23.0,48.0,92.0,152.0,222.0,0.0,0.2262503836673187,-0.2262503836673187,1132.0,1314
